Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
1996-01-01,62.200001,62.575001,61.805000,61.805000,33.024799,11000,0.000000,0.000000
1996-01-02,61.805000,62.700001,61.825001,62.465000,33.377483,203500,0.000000,0.000000
1996-01-03,62.465000,62.349998,61.799999,62.095001,33.179768,58000,0.000000,0.000000
1996-01-04,62.000000,62.299999,61.900002,62.099998,33.182434,111500,0.000000,0.000000
1996-01-05,62.099998,62.400002,61.500000,62.000000,33.129002,39500,0.000000,0.000000
1996-01-08,62.000000,62.150002,61.525002,62.025002,33.142368,107500,0.000000,0.000000
1996-01-09,62.025002,62.500000,61.799999,62.259998,33.267933,114500,0.000000,0.000000
1996-01-10,62.259998,62.799999,62.005001,62.705002,33.505722,113500,0.000000,0.000000
1996-01-11,62.705002,62.799999,62.005001,62.400002,33.342735,67500,0.000000,0.000000
1996-01-12,62.400002,62.799999,62.400002,62.435001,33.361443,57000,0.000000,0.000000
1996-01-15,62.435001,62.599998,62.400002,62.400002,33.342735,18500,0.000000,0.000000
1996-01-16,62.400002,62.700001,62.299999,62.634998,33.468307,62000,0.000000,0.000000
1996-01-17,62.634998,63.099998,62.400002,62.924999,33.623257,139500,0.000000,0.000000
1996-01-18,62.924999,63.099998,62.400002,63.000000,33.663349,105500,0.000000,0.000000
1996-01-19,63.000000,64.419998,62.755001,63.680000,34.026695,345000,0.000000,0.000000
1996-01-22,63.680000,63.700001,63.125000,63.560001,33.962578,65500,0.000000,0.000000
1996-01-23,63.560001,64.099998,63.500000,63.650002,34.010677,109500,0.000000,0.000000
1996-01-24,63.650002,63.500000,62.799999,63.340000,33.845013,82500,0.000000,0.000000
1996-01-25,63.340000,63.500000,61.599998,63.299999,33.823639,136500,0.000000,0.000000
1996-01-26,63.299999,63.299999,63.299999,63.299999,33.823639,0,0.000000,0.000000
1996-01-29,63.299999,64.150002,62.500000,63.875000,34.130894,169000,0.000000,0.000000
1996-01-30,63.875000,64.500000,63.750000,64.339996,34.379360,46000,0.000000,0.000000
1996-01-31,64.339996,64.400002,64.000000,64.294998,34.355316,84000,0.000000,0.000000
1996-02-01,64.294998,64.800003,64.099998,64.794998,34.622490,214000,0.000000,0.000000
1996-02-02,64.794998,69.900002,64.800003,65.964996,35.247654,95500,0.000000,0.000000
1996-02-05,65.964996,69.449997,66.300003,67.980003,36.324356,216000,0.000000,0.000000
1996-02-06,67.980003,68.000000,65.000000,66.915001,35.755260,142000,0.000000,0.000000
1996-02-07,66.915001,67.199997,62.500000,67.065002,35.835426,98500,0.000000,0.000000
1996-02-08,67.065002,69.300003,67.099998,68.599998,36.655651,163000,0.000000,0.000000
1996-02-09,68.599998,68.800003,67.250000,68.245003,36.465954,113000,0.000000,0.000000
1996-02-12,68.245003,70.300003,67.500000,69.849998,37.323563,227500,0.000000,0.000000
1996-02-13,69.849998,71.500000,67.889999,70.940002,37.905994,219000,0.000000,0.000000
1996-02-14,70.940002,72.500000,70.099998,70.599998,37.724316,96000,0.000000,0.000000
1996-02-15,70.599998,71.800003,70.129997,71.410004,38.157120,148500,0.000000,0.000000
1996-02-16,71.410004,71.099998,70.300003,70.500000,37.670895,177500,0.000000,0.000000
1996-02-19,70.500000,71.500000,69.599998,71.084999,37.983463,166500,0.000000,0.000000
1996-02-20,71.084999,71.139999,70.209999,70.510002,37.676224,139000,0.000000,0.000000
1996-02-21,70.510002,70.510002,70.510002,70.510002,37.676224,0,0.000000,0.000000
1996-02-22,70.510002,72.000000,70.224998,71.724998,38.325447,118500,0.000000,0.000000
1996-02-23,71.724998,72.099998,71.250000,71.940002,38.440334,182000,0.000000,0.000000
1996-02-26,71.940002,72.000000,71.300003,71.419998,38.162468,72500,0.000000,0.000000
1996-02-27,71.419998,71.800003,70.800003,71.404999,38.154453,123000,0.000000,0.000000
1996-02-28,71.404999,71.879997,71.099998,71.495003,38.202545,54000,0.000000,0.000000
1996-02-29,71.495003,71.199997,70.599998,70.925003,37.897976,67500,0.000000,0.000000
1996-03-01,70.925003,71.000000,69.514999,70.989998,37.932713,80000,0.000000,0.000000
1996-03-04,70.989998,71.000000,69.949997,70.669998,37.761711,91000,0.000000,0.000000
1996-03-05,70.669998,70.669998,70.669998,70.669998,37.761711,0,0.000000,0.000000
1996-03-06,70.669998,71.500000,70.150002,70.320000,37.574696,51000,0.000000,0.000000
1996-03-07,70.320000,70.300003,68.000000,68.394997,36.546108,129000,0.000000,0.000000
1996-03-08,68.394997,68.000000,66.000000,67.050003,35.827427,130500,0.000000,0.000000
1996-03-11,67.050003,67.500000,65.625000,67.235001,35.926270,121000,0.000000,0.000000
1996-03-12,67.235001,69.000000,66.849998,68.334999,36.514046,205500,0.000000,0.000000
1996-03-13,68.334999,69.199997,67.250000,69.154999,36.952213,70500,0.000000,0.000000
1996-03-14,69.154999,70.184998,69.059998,69.970001,37.387691,116000,0.000000,0.000000
1996-03-15,69.970001,70.849998,69.629997,70.025002,37.417080,293000,0.000000,0.000000
1996-03-18,70.025002,71.599998,69.900002,71.400002,38.151791,159500,0.000000,0.000000
1996-03-19,71.400002,71.500000,70.800003,71.224998,38.058270,417500,0.000000,0.000000
1996-03-20,71.224998,71.224998,71.224998,71.224998,38.058270,0,0.000000,0.000000
1996-03-21,71.224998,71.199997,70.824997,71.014999,37.946060,117500,0.000000,0.000000
1996-03-22,71.014999,71.099998,70.504997,70.620003,37.735016,23500,0.000000,0.000000
1996-03-25,70.620003,71.355003,70.300003,70.955002,37.914017,125500,0.000000,0.000000
1996-03-26,70.955002,71.500000,70.599998,71.379997,38.141087,176500,0.000000,0.000000
1996-03-27,71.379997,71.500000,70.004997,70.665001,37.759048,89000,0.000000,0.000000
1996-03-28,70.665001,70.800003,70.510002,70.705002,37.780434,16500,0.000000,0.000000
1996-03-29,70.705002,70.699997,70.500000,70.610001,37.729652,39500,0.000000,0.000000
1996-04-01,70.610001,70.599998,70.199997,70.525002,37.684246,38500,0.000000,0.000000
1996-04-02,70.525002,71.900002,70.500000,71.415001,38.159809,133500,0.000000,0.000000
1996-04-03,71.415001,72.400002,71.000000,72.324997,38.646046,187500,0.000000,0.000000
1996-04-04,72.324997,71.900002,71.400002,71.745003,38.336140,58000,0.000000,0.000000
1996-04-05,71.745003,71.745003,71.745003,71.745003,38.336140,0,0.000000,0.000000
1996-04-08,71.745003,72.500000,71.500000,72.180000,38.568577,234000,0.000000,0.000000
1996-04-09,72.180000,72.500000,71.500000,71.635002,38.277367,55500,0.000000,0.000000
1996-04-10,71.635002,72.699997,71.000000,72.635002,38.811684,150000,0.000000,0.000000
1996-04-11,72.635002,72.339996,70.800003,71.294998,38.095680,166500,0.000000,0.000000
1996-04-12,71.294998,71.199997,70.900002,70.945000,37.908669,41500,0.000000,0.000000
1996-04-15,70.945000,73.000000,70.900002,72.415001,38.694134,97000,0.000000,0.000000
1996-04-16,72.415001,77.000000,73.000000,76.500000,40.876926,246500,0.000000,0.000000
1996-04-17,76.500000,80.199997,76.199997,78.315002,41.846741,296000,0.000000,0.000000
1996-04-18,78.315002,79.699997,76.425003,77.824997,41.584911,168000,0.000000,0.000000
1996-04-19,77.824997,78.000000,76.599998,77.285004,41.296360,140500,0.000000,0.000000
1996-04-22,77.285004,77.500000,73.209999,75.904999,40.558987,220500,0.000000,0.000000
1996-04-23,75.904999,76.500000,73.709999,75.885002,40.548298,388500,0.000000,0.000000
1996-04-24,75.885002,78.000000,76.489998,77.525002,41.424625,208000,0.000000,0.000000
1996-04-25,79.000000,80.500000,78.000000,80.080002,42.789841,929500,0.000000,0.000000
1996-04-26,78.004997,79.995003,77.699997,79.394997,42.423813,324500,0.000000,0.000000
1996-04-29,79.394997,78.989998,77.250000,78.279999,41.828037,137500,0.000000,0.000000
1996-04-30,78.279999,79.099998,78.000000,78.684998,42.044437,325000,0.000000,0.000000
1996-05-01,80.000000,81.500000,79.650002,80.010002,42.752430,311000,0.000000,0.000000
1996-05-02,80.010002,79.800003,78.900002,79.095001,42.263523,129000,0.000000,0.000000
1996-05-03,79.095001,79.445000,78.099998,78.339996,41.860107,108000,0.000000,0.000000
1996-05-06,78.339996,77.974998,77.224998,77.559998,41.443317,247500,0.000000,0.000000
1996-05-07,77.559998,77.669998,76.199997,77.459999,41.389889,122000,0.000000,0.000000
1996-05-08,77.459999,80.699997,76.294998,79.985001,42.739075,939000,0.000000,0.000000
1996-05-09,79.985001,79.320000,77.410004,77.559998,41.443317,236000,0.000000,0.000000
1996-05-10,77.559998,77.500000,76.099998,77.150002,41.224232,303500,0.000000,0.000000
1996-05-13,77.150002,77.425003,77.000000,77.300003,41.304375,84500,0.000000,0.000000
1996-05-14,77.300003,78.300003,77.025002,78.074997,41.718498,144500,0.000000,0.000000
1996-05-15,78.074997,78.000000,76.849998,77.839996,41.592937,174500,0.000000,0.000000
1996-05-16,77.839996,78.599998,77.559998,77.794998,41.568874,116500,0.000000,0.000000
1996-05-17,77.794998,77.599998,77.050003,77.224998,41.264313,47500,0.000000,0.000000
1996-05-20,77.224998,76.504997,75.599998,76.095001,40.660515,83500,0.000000,0.000000
1996-05-21,76.095001,77.290001,75.699997,76.599998,40.930340,194500,0.000000,0.000000
1996-05-22,76.599998,76.889999,76.254997,76.535004,40.895618,110000,0.000000,0.000000
1996-05-23,76.535004,77.800003,76.165001,77.334999,41.323078,217000,0.000000,0.000000
1996-05-24,77.334999,78.300003,76.870003,77.809998,41.576893,248500,0.000000,0.000000
1996-05-27,77.809998,79.699997,76.300003,76.605003,40.933014,487000,0.000000,0.000000
1996-05-28,76.605003,77.000000,75.605003,76.440002,40.844864,230500,0.000000,0.000000
1996-05-29,76.440002,78.400002,77.025002,77.654999,41.494080,72500,0.000000,0.000000
1996-05-30,77.654999,78.000000,77.000000,77.495003,41.408577,80000,0.000000,0.000000
1996-05-31,77.495003,78.750000,77.025002,78.714996,42.060486,162500,0.000000,0.000000
1996-06-03,78.714996,80.000000,77.404999,79.000000,42.212765,169500,0.000000,0.000000
1996-06-04,79.000000,81.300003,79.305000,80.349998,42.934120,529000,0.000000,0.000000
1996-06-05,79.500000,82.195000,79.105003,81.879997,43.751675,1180000,0.000000,0.000000
1996-06-06,82.500000,83.095001,81.800003,82.529999,44.098972,514000,0.000000,0.000000
1996-06-07,82.199997,83.650002,81.925003,83.400002,44.563854,485500,0.000000,0.000000
1996-06-10,83.199997,85.099998,83.199997,84.980003,45.408115,367500,0.000000,0.000000
1996-06-11,85.199997,85.599998,81.000000,85.339996,45.600475,621000,0.000000,0.000000
1996-06-12,85.599998,87.000000,85.400002,85.559998,45.718021,264500,0.000000,0.000000
1996-06-13,85.849998,85.849998,84.199997,84.745003,45.282536,241000,0.000000,0.000000
1996-06-14,84.150002,87.500000,84.150002,87.080002,46.530212,532000,0.000000,0.000000
1996-06-17,86.709999,87.699997,86.709999,87.455002,46.730598,456500,0.000000,0.000000
